total_shots_home,total_shots_away,shots_on_target_ratio_home,shots_on_target_ratio_away,average_shots_on_target_distance_home,average_shots_on_target_distance_away,shots_high_xG_home,shots_high_xG_away,shots_inside_area_home,shots_inside_area_away,shots_inside_area_ratio_home,shots_inside_area_ratio_away,shots_foot_home,shots_foot_away,shots_head_home,shots_head_away,shots_other_home,shots_other_away,total_passes_home,total_passes_away,pass_success_ratio_home,pass_success_ratio_away,key_passes_home,key_passes_away,passes_needed_to_make_a_shoot_home,passes_needed_to_make_a_shoot_away,crosses_home,crosses_away,cross_success_ratio_home,cross_success_ratio_away,corners_home,corners_away,interceptions_won_home,interceptions_won_away,recoveries_home,recoveries_away,blocks_home,blocks_away,duels_won_home,duels_won_away,tackles_home,tackles_away,tackles_success_ratio_home,tackles_success_ratio_away,fouls_committed_home,fouls_committed_away,50_50_won_home,50_50_won_away,clearances_home,clearances_away,penaltys_committed_home,penaltys_committed_away,key_errors_home,key_errors_away,miscontrols_home,miscontrols_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,pressures_home,pressures_away,counterpress_home,counterpress_away,pressures_in_attacking_third_home,pressures_in_attacking_third_away,offsides_home,offsides_away,dribbles_home,dribbles_away,dribbles_success_ratio_home,dribbles_success_ratio_away,injury_substitutions_home,injury_substitutions_away,players_off_home,players_off_away,dispossessed_home,dispossessed_away,counterattacks_home,counterattacks_away,possession_percentage_home,possession_percentage_away,recoveries_attacking_third_home,recoveries_attacking_third_away,recoveries_middle_third_home,recoveries_middle_third_away,recoveries_defensive_third_home,recoveries_defensive_third_away,shots_under_pressure_home,shots_under_pressure_away,shots_inside_area_under_pressure_home,shots_inside_area_under_pressure_away,passes_under_pressure_home,passes_under_pressure_away,passes_inside_area_under_pressure_home,passes_inside_area_under_pressure_away,set_piece_shots_home,set_piece_shots_away,set_piece_shots_inside_area_home,set_piece_shots_inside_area_away,set_piece_shots_on_target_ratio_home,set_piece_shots_on_target_ratio_away,substitutions_home,substitutions_away,tactical_substitutions_home,tactical_substitutions_away,tactical_changes_home,tactical_changes_away,formation_changes_home,formation_changes_away,last_3_matches_form_home,is_valid_last_3_matches_form_home,last_3_matches_form_away,is_valid_last_3_matches_form_away,win_rate_last_5_matches_home,is_valid_win_rate_last_5_matches_home,win_rate_last_5_matches_away,is_valid_win_rate_last_5_matches_away,win_last_home_match_home_team,is_valid_win_last_home_match_home_team,win_last_away_match_away_team,is_valid_win_last_away_match_away_team,goals_conceded_last_match_home,is_valid_goals_conceded_last_match_home,goals_conceded_last_match_away,is_valid_goals_conceded_last_match_away,goals_scored_last_match_home,is_valid_goals_scored_last_match_home,goals_scored_last_match_away,is_valid_goals_scored_last_match_away,std_shots_last_3_matches_home,is_valid_std_shots_last_3_matches_home,std_shots_last_3_matches_away,is_valid_std_shots_last_3_matches_away,winning_team
10,9,0.2,0.3333333333333333,24.993719337807534,20.091028050984022,0,0,2,6,0.2,0.6666666666666666,10,7,0,2,0,0,351,437,0.5954415954415955,0.6498855835240275,8,7,35.1,48.55555555555556,6,11,0.3333333333333333,0.36363636363636365,0,6,15,12,0,0,24,17,9,7,12,12,0.75,0.5833333333333334,19,25,0,1,26,20,0,0,0,0,18,16,1,2,0,0,114,120,16,33,26,34,4,3,18,7,0.6111111111111112,0.7142857142857143,0,1,0,0,6,10,4,4,0.46291704068120654,0.5370829593187936,2,2,5,2,8,8,1,3,0,3,86,79,1,4,8,6,1,5,0.125,0.16666666666666666,5,3,5,2,1,1,1,0,4,1,1,1,0.0,0,0.0,0,0,1,0,1,1,1,3,1,1,1,1,1,3.2998316455372216,1,3.0912061651652345,1,home_team
12,12,0.6666666666666666,0.4166666666666667,19.74483249601837,16.905149819431514,2,3,7,9,0.5833333333333334,0.75,12,8,0,4,0,0,458,349,0.7532751091703057,0.7106017191977078,8,9,38.166666666666664,29.083333333333332,9,14,0.1111111111111111,0.21428571428571427,4,4,6,15,1,0,20,17,17,4,23,6,0.7391304347826086,0.6666666666666666,13,12,0,0,32,21,0,0,0,2,10,14,1,1,0,0,112,104,39,24,17,28,2,0,14,17,0.7857142857142857,0.47058823529411764,0,0,0,0,3,16,3,3,0.4738916066447038,0.5261083933552962,0,3,4,9,3,3,3,2,2,1,59,43,1,0,8,6,5,5,0.875,0.16666666666666666,3,5,3,5,0,4,0,0,6,1,7,1,0.0,0,0.0,0,0,1,1,1,1,1,1,1,3,1,2,1,3.7416573867739413,1,1.632993161855452,1,home_team
10,18,0.4,0.2777777777777778,22.729705593274883,18.200514433282308,1,6,5,10,0.5,0.5555555555555556,10,17,0,1,0,0,271,610,0.5940959409594095,0.8311475409836065,2,11,27.1,33.888888888888886,9,12,0.1111111111111111,0.3333333333333333,2,6,10,9,0,1,26,21,19,12,33,20,0.5757575757575758,0.6,21,11,2,0,15,16,1,0,2,1,13,11,2,2,0,0,229,119,36,33,42,40,1,0,18,30,0.5,0.43333333333333335,0,0,0,0,12,18,4,4,0.38072946661043783,0.6192705333895622,3,2,5,4,2,4,1,0,1,0,42,114,1,2,8,14,3,7,0.375,0.2857142857142857,5,5,5,5,3,1,0,0,1,1,0,1,0.0,0,0.0,0,0,1,0,1,0,1,2,1,0,1,1,1,3.6817870057290873,1,5.715476066494082,1,away_team
10,19,0.2,0.2631578947368421,33.18843616973834,20.088017557486772,1,1,4,9,0.4,0.47368421052631576,8,16,2,3,0,0,466,319,0.7703862660944206,0.6739811912225705,5,11,46.6,16.789473684210527,6,11,0.5,0.45454545454545453,2,5,7,9,0,0,18,20,15,11,19,22,0.7894736842105263,0.5,15,22,0,2,8,6,0,0,0,0,18,15,2,2,0,0,128,125,37,27,28,23,2,0,11,16,0.6363636363636364,0.25,0,0,0,0,18,10,4,4,0.5342375738818702,0.46576242611812985,0,0,2,5,5,4,1,1,1,1,62,57,1,1,8,11,4,4,0.125,0.36363636363636365,5,5,5,5,3,1,0,0,6,1,4,1,0.6,1,0.4,1,1,1,0,1,0,1,4,1,1,1,2,1,3.681787005729087,1,0.816496580927726,1,away_team
12,10,0.3333333333333333,0.2,18.24649958525541,26.49275713086051,0,0,8,1,0.6666666666666666,0.1,9,10,3,0,0,0,252,558,0.5833333333333334,0.7903225806451613,9,8,21.0,55.8,8,22,0.125,0.36363636363636365,5,5,3,3,0,0,15,16,3,9,12,15,0.25,0.6,20,11,0,1,33,15,0,0,0,0,9,19,3,0,0,0,116,87,17,25,12,29,3,2,14,9,0.35714285714285715,0.6666666666666666,0,1,0,0,6,9,2,3,0.29920214235275094,0.7007978576472491,0,0,1,2,2,1,3,0,3,0,44,79,3,2,10,5,6,1,0.2,0.0,4,5,4,4,0,0,0,0,1,1,5,1,0.0,1,0.2,1,0,1,0,1,4,1,1,1,3,1,2,1,2.6246692913372702,1,1.632993161855452,1,draw
16,11,0.375,0.36363636363636365,18.22485818238087,18.975640211104825,3,3,9,6,0.5625,0.5454545454545454,10,10,6,1,0,0,435,391,0.7057471264367816,0.659846547314578,12,5,27.1875,35.54545454545455,11,11,0.36363636363636365,0.09090909090909091,4,0,8,8,0,0,21,12,6,5,12,10,0.5,0.5,17,12,0,0,17,17,0,0,1,0,16,18,2,3,0,0,126,116,31,38,40,23,1,1,13,9,0.38461538461538464,0.4444444444444444,0,0,0,0,3,8,3,4,0.5549955728194805,0.4450044271805194,0,0,5,5,3,3,6,1,5,0,67,54,1,1,12,9,8,5,0.25,0.3333333333333333,5,4,5,4,0,0,0,0,7,1,3,1,0.4,1,0.2,1,1,1,0,1,0,1,1,1,1,1,0,1,1.4142135623730951,1,4.784233364802441,1,home_team
15,8,0.3333333333333333,0.25,21.09389838543987,14.600464054169525,0,1,5,2,0.3333333333333333,0.25,13,8,2,0,0,0,651,299,0.8310291858678955,0.6488294314381271,10,7,43.4,37.375,13,7,0.07692307692307693,0.14285714285714285,8,4,9,11,1,0,19,21,4,13,13,17,0.3076923076923077,0.7647058823529411,6,13,0,0,13,29,0,0,0,0,7,13,0,3,0,0,74,122,15,21,14,15,0,2,8,12,0.75,0.5833333333333334,0,0,0,0,15,9,5,5,0.6779473391260363,0.3220526608739636,2,0,5,4,3,7,1,1,1,0,63,34,1,2,13,4,5,1,0.3076923076923077,0.0,3,3,3,3,0,0,0,0,9,1,5,1,0.8,1,0.4,1,1,1,0,1,2,1,1,1,4,1,1,1,3.7416573867739413,1,5.557777333511022,1,home_team
9,15,0.4444444444444444,0.26666666666666666,22.29302415926825,24.36654322183042,1,1,4,7,0.4444444444444444,0.4666666666666667,8,12,1,3,0,0,310,338,0.6741935483870968,0.665680473372781,6,9,34.44444444444444,22.533333333333335,5,6,0.0,0.3333333333333333,1,9,6,4,0,0,19,16,8,7,13,15,0.6153846153846154,0.4666666666666667,9,25,0,0,25,11,0,0,1,0,24,15,1,6,1,1,141,121,27,40,39,26,2,2,8,11,0.625,0.7272727272727273,1,0,0,0,12,10,3,2,0.5254618260441304,0.47453817395586956,1,0,1,2,4,2,1,1,1,1,39,91,0,3,6,12,3,6,0.6666666666666666,0.25,5,3,4,3,1,1,0,0,3,1,1,1,0.2,1,0.2,1,0,1,0,1,3,1,1,1,4,1,0,1,4.642796092394707,1,1.247219128924647,1,home_team
13,14,0.23076923076923078,0.35714285714285715,14.200160382023741,16.624548711813,2,1,10,7,0.7692307692307693,0.5,10,14,3,0,0,0,478,313,0.7301255230125523,0.6741214057507987,9,10,36.76923076923077,22.357142857142858,17,6,0.35294117647058826,0.3333333333333333,7,7,13,17,0,0,9,18,20,13,24,19,0.8333333333333334,0.6842105263157895,13,18,0,0,7,18,1,0,0,0,8,10,1,1,1,0,134,112,40,33,25,36,3,2,13,14,0.15384615384615385,0.5714285714285714,0,1,0,0,10,18,3,5,0.5625926871973485,0.43740731280265166,0,1,5,8,8,8,2,3,2,0,68,54,3,1,9,5,7,3,0.2222222222222222,0.4,4,5,4,4,1,1,0,0,9,1,5,1,0.8,1,0.2,1,1,1,0,1,0,1,1,1,1,1,1,1,2.449489742783178,1,0.816496580927726,1,away_team
17,16,0.35294117647058826,0.3125,16.276393974401262,16.999140916110314,4,3,10,7,0.5882352941176471,0.4375,10,14,7,2,0,0,275,285,0.6254545454545455,0.6421052631578947,11,10,16.176470588235293,17.8125,5,8,0.4,0.25,9,11,9,6,1,0,13,16,12,11,20,18,0.6,0.6111111111111112,21,13,0,0,13,20,1,1,0,0,10,14,3,1,0,0,110,81,22,19,13,25,1,2,8,16,0.75,0.6875,0,0,0,0,16,16,5,6,0.42452579004781127,0.5754742099521887,1,1,5,5,4,0,6,3,5,3,36,44,0,0,14,13,9,5,0.2857142857142857,0.15384615384615385,4,2,4,2,0,0,0,0,0,1,1,1,0.0,1,0.4,1,0,1,0,1,2,1,1,1,1,1,1,1,2.449489742783178,1,0.816496580927726,1,draw
20,9,0.35,0.4444444444444444,20.31539163194812,24.650244098982935,2,0,10,2,0.5,0.2222222222222222,19,9,1,0,0,0,522,369,0.814176245210728,0.7208672086720868,12,3,26.1,41.0,12,9,0.08333333333333333,0.0,7,6,11,9,0,0,17,27,10,12,17,21,0.5882352941176471,0.5714285714285714,17,10,0,0,29,24,0,1,0,1,15,9,3,4,0,0,109,145,31,19,24,24,1,2,20,29,0.45,0.5517241379310345,0,1,0,0,14,5,5,7,0.5774232461279207,0.42257675387207927,0,0,6,4,5,5,6,0,6,0,66,37,3,1,8,5,3,1,0.25,0.4,5,5,5,4,0,1,0,0,2,1,3,1,0.4,1,0.6,1,0,1,0,1,1,1,4,1,0,1,0,1,6.599663291074444,1,4.027681991198191,1,home_team
19,8,0.3684210526315789,0.375,19.187583781075187,13.740112449721723,2,0,11,6,0.5789473684210527,0.75,18,6,1,2,0,0,439,373,0.7722095671981777,0.67828418230563,14,4,23.105263157894736,46.625,9,10,0.4444444444444444,0.2,5,6,16,14,0,0,15,15,15,12,22,17,0.7272727272727273,0.7058823529411765,17,15,0,0,11,13,0,0,2,1,17,17,3,1,0,1,133,154,40,25,35,33,0,1,18,18,0.5,0.4444444444444444,0,1,0,0,11,13,2,3,0.5787316377058501,0.4212683622941499,2,2,4,4,10,8,3,1,3,0,73,75,3,0,9,5,4,3,0.3333333333333333,0.2,3,4,3,3,0,3,0,0,3,1,2,1,0.2,1,0.0,1,1,1,0,1,5,1,1,1,1,1,1,1,4.96655480858378,1,0.816496580927726,1,home_team
11,19,0.36363636363636365,0.2631578947368421,16.216066518918172,18.898260263382433,2,2,4,13,0.36363636363636365,0.6842105263157895,11,16,0,3,0,0,493,296,0.7565922920892495,0.6486486486486487,5,15,44.81818181818182,15.578947368421053,5,13,0.2,0.5384615384615384,4,3,12,11,0,0,16,20,9,14,13,22,0.6923076923076923,0.6363636363636364,18,20,0,1,25,29,0,0,0,0,19,14,3,5,0,0,112,173,31,43,31,44,3,0,19,9,0.7368421052631579,0.6666666666666666,0,0,0,0,18,10,7,6,0.5875414313816086,0.4124585686183914,0,3,8,4,4,4,0,2,0,1,84,55,2,3,8,7,2,6,0.375,0.0,2,4,2,4,0,2,0,0,6,1,7,1,0.4,1,0.6,1,1,1,0,1,1,1,1,1,2,1,5,1,5.0990195135927845,1,3.7416573867739413,1,draw
13,7,0.46153846153846156,0.14285714285714285,17.9960486335407,25.86058777367599,1,1,8,3,0.6153846153846154,0.42857142857142855,10,6,3,1,0,0,532,281,0.7537593984962406,0.5480427046263345,10,4,40.92307692307692,40.142857142857146,23,9,0.13043478260869565,0.1111111111111111,7,1,12,14,0,0,12,24,12,14,17,19,0.7058823529411765,0.7368421052631579,13,14,1,1,22,32,0,0,0,0,14,13,1,1,0,0,123,121,36,29,36,13,1,2,25,21,0.72,0.42857142857142855,0,0,0,0,14,6,2,2,0.6217240974185049,0.3782759025814952,1,1,4,4,7,9,1,3,1,3,51,40,2,0,7,5,5,1,0.5714285714285714,0.2,5,5,5,5,0,1,0,1,7,1,1,1,0.6,1,0.0,1,1,1,0,1,1,1,2,1,1,1,0,1,3.7416573867739413,1,1.632993161855452,1,draw
18,26,0.2777777777777778,0.3076923076923077,24.806034166602167,14.366371717203611,1,6,8,19,0.4444444444444444,0.7307692307692307,14,22,4,4,0,0,372,506,0.6559139784946236,0.7865612648221344,12,18,20.666666666666668,19.46153846153846,8,15,0.375,0.4,5,4,22,19,0,0,21,13,8,7,19,13,0.47368421052631576,0.5384615384615384,18,18,0,0,7,23,0,0,0,0,17,12,0,0,0,0,204,145,46,36,40,27,1,4,13,13,0.6923076923076923,0.6923076923076923,2,0,0,0,10,15,2,2,0.4415611754588531,0.558438824541147,5,1,6,8,11,10,3,7,3,6,76,111,1,2,14,12,7,8,0.2857142857142857,0.08333333333333333,5,4,3,4,0,0,0,0,3,1,2,1,0.4,1,0.2,1,1,1,0,1,0,1,3,1,2,1,3,1,4.320493798938574,1,2.943920288775949,1,away_team
9,12,0.1111111111111111,0.4166666666666667,10.907795377618704,13.950358115340766,1,3,4,9,0.4444444444444444,0.75,7,10,2,2,0,0,440,469,0.7204545454545455,0.7228144989339019,7,7,48.888888888888886,39.083333333333336,13,10,0.15384615384615385,0.3,6,4,7,12,0,0,13,14,8,10,12,15,0.6666666666666666,0.6666666666666666,5,14,0,0,40,19,0,0,0,0,18,18,0,1,0,0,146,84,28,24,31,21,4,0,10,12,0.5,0.6666666666666666,0,0,0,0,10,8,4,4,0.5300362936146086,0.46996370638539137,0,0,4,5,3,7,1,0,1,0,29,69,0,3,7,9,3,6,0.14285714285714285,0.4444444444444444,5,5,5,5,3,1,1,0,4,1,7,1,0.4,1,0.4,1,1,1,1,1,1,1,0,1,2,1,3,1,4.898979485566356,1,1.699673171197595,1,away_team
13,8,0.3076923076923077,0.125,20.023542105512107,13.694524453225823,0,1,8,6,0.6153846153846154,0.75,10,2,3,6,0,0,263,425,0.5437262357414449,0.7011764705882353,10,5,20.23076923076923,53.125,8,11,0.125,0.18181818181818182,6,7,2,8,0,0,18,21,8,10,11,20,0.7272727272727273,0.5,10,13,0,0,22,15,0,0,0,0,16,23,1,0,0,0,94,91,23,27,24,15,4,1,17,7,0.9411764705882353,0.42857142857142855,0,0,0,0,19,8,3,3,0.38957988638072877,0.6104201136192714,0,0,2,0,0,8,2,1,2,1,32,53,1,2,10,7,5,5,0.3,0.0,4,2,4,2,0,2,0,0,6,1,1,1,0.6,1,0.0,1,1,1,0,1,0,1,3,1,4,1,3,1,3.0912061651652345,1,3.39934634239519,1,draw
13,11,0.3076923076923077,0.36363636363636365,14.70058251530135,16.530242296222454,2,1,8,8,0.6153846153846154,0.7272727272727273,11,7,2,4,0,0,404,548,0.6955445544554455,0.791970802919708,8,9,31.076923076923077,49.81818181818182,8,12,0.375,0.4166666666666667,5,4,13,18,0,2,12,23,9,11,18,18,0.5,0.6111111111111112,22,13,0,0,18,20,0,0,0,0,22,21,3,1,0,0,171,119,38,26,42,23,0,0,16,22,0.375,0.6818181818181818,0,1,0,0,8,12,8,8,0.43001577588369644,0.5699842241163037,0,0,6,8,7,12,2,3,2,3,65,64,2,5,7,9,3,7,0.2857142857142857,0.4444444444444444,5,5,5,4,1,1,0,0,3,1,7,1,0.4,1,0.4,1,0,1,1,1,2,1,1,1,1,1,1,1,0.4714045207910317,1,3.858612300930075,1,draw
7,15,0.42857142857142855,0.26666666666666666,25.83923449205481,23.161744831620872,0,1,5,8,0.7142857142857143,0.5333333333333333,7,12,0,3,0,0,439,514,0.7949886104783599,0.8249027237354085,4,12,62.714285714285715,34.266666666666666,3,12,0.0,0.5,6,3,20,2,0,1,26,24,10,15,16,23,0.625,0.6956521739130435,17,11,1,0,14,13,0,0,0,1,14,13,1,1,0,0,200,164,33,38,44,53,3,0,19,21,0.47368421052631576,0.6666666666666666,1,0,0,0,13,10,2,2,0.4295300913638131,0.5704699086361869,2,1,10,1,8,1,1,1,1,1,68,89,1,3,4,12,3,7,0.5,0.3333333333333333,4,3,3,3,1,0,0,0,5,1,5,1,0.2,1,0.4,1,0,1,0,1,2,1,1,1,3,1,1,1,6.97614984548545,1,0.9428090415820634,1,home_team
10,14,0.5,0.42857142857142855,21.28038861424327,12.149474504576935,0,2,7,10,0.7,0.7142857142857143,9,11,1,2,0,1,418,425,0.7392344497607656,0.7505882352941177,9,11,41.8,30.357142857142858,17,12,0.29411764705882354,0.25,1,8,11,8,0,0,14,12,4,12,7,19,0.5714285714285714,0.631578947368421,11,16,1,0,19,31,1,0,1,0,24,22,0,4,0,0,132,140,39,38,32,28,0,1,24,12,0.5,0.5833333333333334,1,1,0,0,7,2,3,2,0.4916005230398938,0.5083994769601062,1,0,4,4,6,4,2,3,1,3,82,64,4,2,8,9,6,6,0.375,0.4444444444444444,3,5,2,4,2,2,2,2,3,1,2,1,0.2,1,0.0,1,0,1,0,1,3,1,0,1,0,1,0,1,5.436502143433364,1,3.858612300930075,1,away_team
7,18,0.2857142857142857,0.2222222222222222,14.129049050051757,25.977978211707203,1,0,2,10,0.2857142857142857,0.5555555555555556,6,16,1,2,0,0,384,375,0.6744791666666666,0.632,4,12,54.857142857142854,20.833333333333332,12,15,0.16666666666666666,0.13333333333333333,4,6,7,6,0,0,27,13,11,17,19,23,0.5789473684210527,0.7391304347826086,18,14,0,0,27,16,0,0,0,1,14,19,2,1,0,0,128,163,39,34,22,37,1,5,17,20,0.5294117647058824,0.45,0,0,0,0,17,8,1,2,0.484410353470624,0.5155896465293759,1,0,2,5,4,1,4,5,1,3,61,60,2,1,6,14,2,8,0.3333333333333333,0.2857142857142857,5,2,5,2,0,1,0,0,7,1,4,1,0.6,1,0.4,1,1,1,1,1,0,1,0,1,3,1,0,1,1.632993161855452,1,3.0912061651652345,1,draw
11,10,0.5454545454545454,0.5,15.18187262626615,18.64632287609546,2,1,7,6,0.6363636363636364,0.6,10,10,1,0,0,0,466,364,0.778969957081545,0.7252747252747253,9,6,42.36363636363637,36.4,13,11,0.38461538461538464,0.18181818181818182,4,2,9,7,0,0,9,19,10,17,12,21,0.8333333333333334,0.8095238095238095,19,14,0,0,15,10,0,1,1,0,20,13,1,3,0,0,111,148,29,29,32,25,1,5,18,16,0.6666666666666666,0.5,0,0,0,0,16,7,1,2,0.6377475164673666,0.3622524835326335,1,1,6,5,2,1,1,1,0,1,76,41,1,0,5,6,3,2,0.6,0.3333333333333333,5,5,5,5,1,1,0,0,5,1,1,1,0.4,1,0.2,1,0,1,0,1,1,1,1,1,1,1,1,1,2.449489742783178,1,1.699673171197595,1,home_team
16,20,0.5625,0.3,13.17347720865744,13.686787618133238,4,4,14,13,0.875,0.65,15,16,1,4,0,0,282,522,0.6808510638297872,0.7854406130268199,9,14,17.625,26.1,10,8,0.4,0.5,5,6,22,11,0,0,27,15,9,15,14,22,0.6428571428571429,0.6818181818181818,14,12,0,1,22,16,0,0,1,0,15,11,2,1,0,0,199,144,39,43,47,42,2,4,16,8,0.5625,0.375,0,0,0,0,15,10,4,4,0.3687664691213439,0.631233530878656,3,1,7,4,12,6,4,2,3,2,59,80,2,1,8,13,8,8,0.375,0.07692307692307693,3,3,3,3,2,0,1,0,3,1,6,1,0.4,1,0.8,1,0,1,1,1,3,1,3,1,2,1,0,1,3.559026084010437,1,1.247219128924647,1,draw
10,22,0.2,0.3181818181818182,23.192310782968995,24.927281772428252,2,1,7,9,0.7,0.4090909090909091,8,21,2,1,0,0,298,522,0.6409395973154363,0.7969348659003831,10,11,29.8,23.727272727272727,8,14,0.375,0.35714285714285715,2,3,14,9,0,0,21,18,13,14,24,19,0.5416666666666666,0.7368421052631579,23,8,1,0,21,17,0,0,0,0,16,15,2,3,0,0,187,108,30,31,35,14,1,3,13,30,0.3076923076923077,0.5333333333333333,0,0,0,0,11,14,5,6,0.3686714494753436,0.6313285505246564,1,0,5,6,8,3,1,2,1,2,44,66,1,1,3,13,3,3,0.3333333333333333,0.23076923076923078,5,3,5,3,0,0,0,0,7,1,2,1,0.6,1,0.4,1,0,1,0,1,1,1,2,1,1,1,1,1,2.943920288775949,1,1.8856180831641267,1,draw
11,5,0.18181818181818182,0.2,11.17357091076363,13.191285001848764,1,0,7,4,0.6363636363636364,0.8,7,4,4,1,0,0,616,235,0.8116883116883117,0.5319148936170213,10,4,56.0,47.0,19,1,0.3684210526315789,0.0,3,2,3,11,0,0,14,19,10,6,11,13,0.9090909090909091,0.46153846153846156,14,11,0,0,14,20,0,0,0,0,22,17,1,2,0,0,96,112,37,16,26,14,4,1,12,5,0.4166666666666667,0.2,0,0,0,0,6,7,4,4,0.7031720321067956,0.2968279678932045,0,0,1,3,2,8,2,1,2,0,74,45,3,0,8,4,5,4,0.125,0.25,4,3,4,3,1,1,1,0,5,1,2,1,0.2,1,0.0,1,0,1,0,1,2,1,1,1,4,1,1,1,3.7416573867739413,1,2.160246899469287,1,draw
9,16,0.4444444444444444,0.4375,12.690605615940123,19.408089553435865,3,1,8,8,0.8888888888888888,0.5,6,11,3,5,0,0,322,495,0.7546583850931677,0.8424242424242424,8,13,35.77777777777778,30.9375,10,20,0.6,0.35,3,4,7,5,0,0,11,12,7,8,12,18,0.5833333333333334,0.4444444444444444,13,12,0,0,33,12,0,0,0,1,14,17,2,2,0,0,138,116,32,26,29,33,2,2,21,14,0.6190476190476191,0.35714285714285715,0,0,0,0,11,4,5,5,0.3932300148419508,0.6067699851580493,0,0,4,1,3,4,1,5,1,5,36,24,0,3,7,7,6,4,0.42857142857142855,0.2857142857142857,5,4,5,4,2,0,0,0,1,1,4,1,0.2,1,0.6,1,0,1,0,1,6,1,3,1,1,1,3,1,1.699673171197595,1,2.943920288775949,1,home_team
12,18,0.08333333333333333,0.3888888888888889,27.13705953120198,15.608032840421854,0,2,7,12,0.5833333333333334,0.6666666666666666,11,15,1,3,0,0,466,413,0.7854077253218884,0.7070217917675545,9,10,38.833333333333336,22.944444444444443,11,16,0.09090909090909091,0.25,4,7,7,10,1,0,15,22,7,10,8,16,0.875,0.625,18,18,0,0,46,15,0,0,0,0,8,7,3,2,0,0,75,95,21,24,17,18,2,0,9,6,0.5555555555555556,0.6666666666666666,0,0,0,0,12,6,4,3,0.43544631329994854,0.5645536867000513,2,3,5,4,2,3,0,1,0,1,45,25,1,1,7,9,4,6,0.14285714285714285,0.4444444444444444,4,5,4,5,0,2,0,0,7,1,5,1,0.4,1,0.6,1,1,1,0,1,1,1,1,1,2,1,6,1,7.760297817881877,1,3.39934634239519,1,draw
20,7,0.2,0.2857142857142857,20.55713842396822,19.131959548047092,1,1,12,4,0.6,0.5714285714285714,17,4,3,3,0,0,475,334,0.76,0.6766467065868264,14,5,23.75,47.714285714285715,16,5,0.5,0.6,5,6,8,15,0,1,14,18,11,8,17,12,0.6470588235294118,0.6666666666666666,14,16,0,0,24,35,0,0,0,0,18,15,3,1,0,0,100,160,22,31,26,12,0,2,16,23,0.6875,0.391304347826087,1,0,0,0,8,4,3,3,0.5453018861736625,0.4546981138263375,3,1,3,8,2,7,2,3,2,3,72,35,0,0,6,6,4,3,0.16666666666666666,0.3333333333333333,3,3,2,3,1,1,0,1,5,1,3,1,0.4,1,0.2,1,0,1,0,1,1,1,4,1,1,1,2,1,2.6246692913372702,1,4.96655480858378,1,away_team
21,8,0.38095238095238093,0.375,14.234429897000966,12.878741745601943,6,2,15,3,0.7142857142857143,0.375,19,8,2,0,0,0,420,479,0.7142857142857143,0.7265135699373695,12,5,20.0,59.875,21,2,0.3333333333333333,0.0,1,1,22,7,0,1,15,19,8,13,13,19,0.6153846153846154,0.6842105263157895,11,9,0,0,15,31,0,0,1,2,15,17,0,1,0,0,169,120,34,34,46,11,1,2,15,16,0.6,0.5625,0,0,0,0,13,7,1,1,0.53990561351806,0.46009438648194,2,0,13,3,7,5,1,1,1,0,40,102,2,1,7,6,3,2,0.42857142857142855,0.3333333333333333,4,4,4,4,1,1,0,1,2,1,4,1,0.2,1,0.2,1,0,1,0,1,1,1,3,1,0,1,3,1,2.943920288775949,1,1.247219128924647,1,home_team
12,15,0.4166666666666667,0.26666666666666666,22.751725055959973,15.462499916908259,1,2,6,11,0.5,0.7333333333333333,11,9,1,5,0,1,322,435,0.5993788819875776,0.6896551724137931,8,9,26.833333333333332,29.0,6,17,0.16666666666666666,0.17647058823529413,3,4,7,8,0,0,22,14,19,12,25,16,0.76,0.75,30,22,0,0,26,13,0,0,0,1,11,10,4,5,0,0,159,99,37,20,32,13,3,2,8,15,0.375,0.6,1,0,0,0,11,19,2,1,0.420090778880775,0.579909221119225,0,1,3,6,4,1,1,5,1,5,57,104,2,4,9,13,4,10,0.4444444444444444,0.3076923076923077,4,5,3,5,0,4,0,1,5,1,5,1,0.4,1,0.4,1,0,1,0,1,2,1,2,1,2,1,2,1,2.0548046676563256,1,2.943920288775949,1,home_team
5,15,0.2,0.13333333333333333,10.480935072788117,20.725788264766027,0,1,3,3,0.6,0.2,4,13,1,2,0,0,236,554,0.538135593220339,0.7707581227436823,3,7,47.2,36.93333333333333,8,18,0.375,0.16666666666666666,1,8,5,8,1,0,28,20,14,9,24,17,0.5833333333333334,0.5294117647058824,12,8,0,0,48,28,0,0,1,0,17,16,1,1,0,0,158,104,32,30,26,27,2,2,12,16,0.4166666666666667,0.5625,2,0,0,0,10,18,2,2,0.3158826846807642,0.6841173153192357,0,1,3,4,3,3,2,4,1,2,38,86,1,3,4,10,3,3,0.25,0.2,5,3,3,3,2,1,0,0,2,1,1,1,0.0,1,0.4,1,0,1,0,1,1,1,4,1,1,1,2,1,1.247219128924647,1,2.8674417556808756,1,draw
