total_shots_home,total_shots_away,shots_on_target_ratio_home,shots_on_target_ratio_away,average_shots_on_target_distance_home,average_shots_on_target_distance_away,shots_high_xG_home,shots_high_xG_away,shots_inside_area_home,shots_inside_area_away,shots_inside_area_ratio_home,shots_inside_area_ratio_away,shots_foot_home,shots_foot_away,shots_head_home,shots_head_away,shots_other_home,shots_other_away,total_passes_home,total_passes_away,pass_success_ratio_home,pass_success_ratio_away,key_passes_home,key_passes_away,passes_needed_to_make_a_shoot_home,passes_needed_to_make_a_shoot_away,crosses_home,crosses_away,cross_success_ratio_home,cross_success_ratio_away,corners_home,corners_away,interceptions_won_home,interceptions_won_away,recoveries_home,recoveries_away,blocks_home,blocks_away,duels_won_home,duels_won_away,tackles_home,tackles_away,tackles_success_ratio_home,tackles_success_ratio_away,fouls_committed_home,fouls_committed_away,50_50_won_home,50_50_won_away,clearances_home,clearances_away,penaltys_committed_home,penaltys_committed_away,key_errors_home,key_errors_away,miscontrols_home,miscontrols_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,pressures_home,pressures_away,counterpress_home,counterpress_away,pressures_in_attacking_third_home,pressures_in_attacking_third_away,offsides_home,offsides_away,dribbles_home,dribbles_away,dribbles_success_ratio_home,dribbles_success_ratio_away,injury_substitutions_home,injury_substitutions_away,players_off_home,players_off_away,dispossessed_home,dispossessed_away,counterattacks_home,counterattacks_away,possession_percentage_home,possession_percentage_away,recoveries_attacking_third_home,recoveries_attacking_third_away,recoveries_middle_third_home,recoveries_middle_third_away,recoveries_defensive_third_home,recoveries_defensive_third_away,shots_under_pressure_home,shots_under_pressure_away,shots_inside_area_under_pressure_home,shots_inside_area_under_pressure_away,passes_under_pressure_home,passes_under_pressure_away,passes_inside_area_under_pressure_home,passes_inside_area_under_pressure_away,set_piece_shots_home,set_piece_shots_away,set_piece_shots_inside_area_home,set_piece_shots_inside_area_away,set_piece_shots_on_target_ratio_home,set_piece_shots_on_target_ratio_away,substitutions_home,substitutions_away,tactical_substitutions_home,tactical_substitutions_away,tactical_changes_home,tactical_changes_away,formation_changes_home,formation_changes_away,last_3_matches_form_home,is_valid_last_3_matches_form_home,last_3_matches_form_away,is_valid_last_3_matches_form_away,win_rate_last_5_matches_home,is_valid_win_rate_last_5_matches_home,win_rate_last_5_matches_away,is_valid_win_rate_last_5_matches_away,win_last_home_match_home_team,is_valid_win_last_home_match_home_team,win_last_away_match_away_team,is_valid_win_last_away_match_away_team,goals_conceded_last_match_home,is_valid_goals_conceded_last_match_home,goals_conceded_last_match_away,is_valid_goals_conceded_last_match_away,goals_scored_last_match_home,is_valid_goals_scored_last_match_home,goals_scored_last_match_away,is_valid_goals_scored_last_match_away,std_shots_last_3_matches_home,is_valid_std_shots_last_3_matches_home,std_shots_last_3_matches_away,is_valid_std_shots_last_3_matches_away,winning_team
8,14,0.375,0.35714285714285715,11.55099230415415,28.633266177970693,2,0,6,3,0.75,0.21428571428571427,8,13,0,1,0,0,511,579,0.8062622309197651,0.8480138169257341,6,9,63.875,41.357142857142854,13,8,0.23076923076923078,0.25,5,4,5,9,0,0,16,16,19,9,28,17,0.6785714285714286,0.5882352941176471,19,4,0,0,13,19,0,0,0,1,20,19,2,0,0,0,275,181,39,46,104,33,5,1,21,22,0.7142857142857143,0.6818181818181818,0,0,0,0,11,22,0,0,0.45042765362163056,0.5495723463783694,2,0,1,2,2,7,0,0,0,0,54,111,1,0,6,11,4,3,0.5,0.2727272727272727,3,2,3,2,0,0,0,0,9,1,9,1,0.8,1,0.6,1,1,1,1,1,0,1,1,1,2,1,2,1,10.530379332620875,1,3.559026084010437,1,home_team
26,7,0.23076923076923078,0.42857142857142855,31.84864264237645,14.074378784557126,0,2,8,6,0.3076923076923077,0.8571428571428571,25,4,1,3,0,0,602,405,0.7425249169435216,0.5555555555555556,16,5,23.153846153846153,57.857142857142854,11,7,0.09090909090909091,0.5714285714285714,4,2,6,8,0,0,22,26,15,12,20,15,0.75,0.8,9,9,0,2,35,38,0,0,0,0,24,13,3,0,0,0,126,108,42,31,37,10,3,2,5,17,0.8,0.8235294117647058,0,1,0,0,14,17,1,1,0.5878005271724217,0.41219947282757824,0,0,4,2,2,6,1,3,1,3,47,76,3,1,19,3,6,3,0.2631578947368421,0.3333333333333333,1,3,1,2,0,1,0,0,6,1,0,1,0.6,1,0.0,1,1,1,0,1,1,1,2,1,0,1,1,1,4.189935029992179,1,2.943920288775949,1,draw
11,15,0.2727272727272727,0.3333333333333333,22.631352458901727,21.3038140103313,0,0,7,8,0.6363636363636364,0.5333333333333333,10,13,1,2,0,0,476,329,0.6764705882352942,0.6231003039513677,7,10,43.27272727272727,21.933333333333334,24,6,0.25,0.6666666666666666,4,4,4,10,0,1,19,20,19,15,30,23,0.6333333333333333,0.6521739130434783,2,10,0,1,33,49,0,0,0,0,20,18,1,0,0,0,173,241,48,49,41,73,4,0,24,21,0.6666666666666666,0.7619047619047619,0,0,0,0,16,25,3,3,0.6123169827344973,0.38768301726550264,0,1,2,7,2,3,1,4,1,2,84,22,3,0,6,10,5,6,0.16666666666666666,0.5,3,3,3,3,1,1,1,0,3,1,3,1,0.2,1,0.4,1,1,1,0,1,1,1,2,1,2,1,0,1,2.0548046676563256,1,0.9428090415820634,1,away_team
9,22,0.3333333333333333,0.5,16.845253655514348,13.26465003375374,0,3,6,20,0.6666666666666666,0.9090909090909091,8,18,1,4,0,0,356,587,0.6601123595505618,0.7614991482112436,4,20,39.55555555555556,26.681818181818183,5,20,0.2,0.4,2,6,10,2,0,0,27,14,7,7,12,10,0.5833333333333334,0.7,14,7,1,1,27,11,0,0,0,0,14,14,0,1,0,0,264,107,29,37,30,50,0,2,12,15,0.8333333333333334,0.8,0,0,0,0,8,10,2,2,0.3469841547909439,0.653015845209056,4,1,2,1,4,0,0,8,0,6,39,170,0,10,4,15,2,13,0.25,0.4666666666666667,2,3,2,3,0,2,0,0,0,1,9,1,0.2,1,0.8,1,0,1,1,1,1,1,0,1,0,1,1,1,4.96655480858378,1,12.364824660660938,1,away_team
11,20,0.45454545454545453,0.35,26.327827531579896,10.342402052332206,0,7,5,17,0.45454545454545453,0.85,8,19,3,1,0,0,344,502,0.6337209302325582,0.7569721115537849,6,14,31.272727272727273,25.1,9,20,0.2222222222222222,0.5,0,5,10,7,0,0,17,9,11,12,19,19,0.5789473684210527,0.631578947368421,9,13,0,0,22,14,0,0,1,0,18,20,0,0,0,0,275,122,55,42,70,25,1,1,14,17,0.5,0.7058823529411765,0,2,0,0,14,16,1,1,0.36330500267904103,0.636694997320959,0,0,4,4,6,3,4,9,3,7,73,126,0,5,7,12,3,10,0.42857142857142855,0.3333333333333333,3,3,3,1,0,3,0,0,0,1,6,1,0.2,1,0.6,1,0,1,1,1,2,1,0,1,1,1,1,1,4.08248290463863,1,2.0548046676563256,1,away_team
7,17,0.42857142857142855,0.47058823529411764,20.4089012199961,12.018496092147078,0,3,4,13,0.5714285714285714,0.7647058823529411,7,14,0,3,0,0,316,578,0.6613924050632911,0.8079584775086506,3,11,45.142857142857146,34.0,5,26,0.4,0.38461538461538464,1,11,5,6,0,0,23,21,10,9,16,13,0.625,0.6923076923076923,15,9,0,0,33,25,0,0,0,0,13,17,1,1,0,0,267,130,40,29,53,42,0,0,9,13,0.5555555555555556,0.5384615384615384,0,0,0,0,11,12,2,2,0.3762927244432072,0.6237072755567928,0,2,1,3,4,1,0,3,0,3,80,80,0,4,6,12,3,9,0.5,0.5,0,2,0,2,0,0,0,0,9,1,6,1,0.6,1,0.8,1,1,1,0,1,0,1,2,1,5,1,0,1,4.4969125210773475,1,5.354126134736337,1,away_team
23,9,0.43478260869565216,0.3333333333333333,18.634168493894805,16.71456836247539,3,1,15,5,0.6521739130434783,0.5555555555555556,20,7,3,2,0,0,649,376,0.8043143297380585,0.7047872340425532,20,4,28.217391304347824,41.77777777777778,16,8,0.5,0.375,13,2,6,7,0,0,14,21,12,7,18,18,0.6666666666666666,0.3888888888888889,6,6,0,1,20,48,0,0,0,0,18,16,0,0,0,0,135,208,33,23,54,44,3,3,12,11,0.5,0.45454545454545453,0,0,0,0,14,13,2,2,0.6713926861527669,0.328607313847233,1,0,3,1,2,6,5,3,4,3,132,69,6,1,12,8,8,4,0.4166666666666667,0.25,3,3,3,3,2,1,0,0,9,1,3,1,1.0,1,0.2,1,1,1,0,1,0,1,2,1,4,1,0,1,10.677078252031311,1,0.9428090415820634,1,home_team
6,19,0.16666666666666666,0.3684210526315789,8.06225774829855,17.893113384822694,0,4,3,10,0.5,0.5263157894736842,4,16,2,3,0,0,385,481,0.6415584415584416,0.7297297297297297,6,7,64.16666666666667,25.31578947368421,6,7,0.16666666666666666,0.14285714285714285,3,6,4,4,1,0,21,22,15,18,29,23,0.5172413793103449,0.782608695652174,11,16,0,0,37,28,0,0,1,0,20,23,0,3,0,0,281,121,66,25,54,36,4,6,29,27,0.7241379310344828,0.7037037037037037,0,0,0,0,15,22,5,6,0.4136392210431172,0.5863607789568829,0,1,3,2,2,1,1,3,1,2,86,146,1,1,5,14,3,9,0.2,0.2857142857142857,3,0,3,0,2,0,1,0,1,1,0,1,0.0,1,0.2,1,0,1,0,1,2,1,4,1,2,1,0,1,3.2998316455372216,1,4.08248290463863,1,away_team
13,15,0.38461538461538464,0.2,15.597611301294407,22.09689030366978,3,1,9,6,0.6923076923076923,0.4,10,14,3,1,0,0,360,405,0.6444444444444445,0.5950617283950618,8,8,27.692307692307693,27.0,5,8,0.4,0.125,2,2,8,5,0,0,37,19,5,18,15,24,0.3333333333333333,0.75,17,15,1,0,41,25,0,0,0,0,19,20,1,3,0,0,196,116,40,26,33,47,1,5,20,11,0.6,0.45454545454545453,0,0,0,0,18,10,4,4,0.488315048456158,0.511684951543842,1,1,4,2,3,2,2,2,2,2,42,36,1,2,9,10,8,5,0.3333333333333333,0.2,2,3,2,3,0,0,0,0,6,1,4,1,0.6,1,0.6,1,1,1,0,1,1,1,2,1,0,1,2,1,3.299831645537222,1,7.84573486395988,1,home_team
5,23,0.6,0.13043478260869565,33.263076849772254,19.66370890312876,1,2,3,19,0.6,0.8260869565217391,4,16,1,7,0,0,240,752,0.5708333333333333,0.824468085106383,2,17,48.0,32.69565217391305,3,22,0.3333333333333333,0.3181818181818182,1,10,5,5,0,1,21,10,12,15,18,21,0.6666666666666666,0.7142857142857143,6,8,0,0,71,8,0,1,0,0,12,22,0,1,0,0,370,123,56,36,52,50,0,4,12,34,0.5,0.7647058823529411,0,0,0,0,17,13,2,2,0.24584848119009883,0.7541515188099011,0,1,2,5,3,1,0,3,0,3,47,73,0,2,2,15,2,12,0.0,0.06666666666666667,3,3,3,3,0,1,0,0,6,1,9,1,0.4,1,0.8,1,1,1,1,1,0,1,0,1,2,1,1,1,3.39934634239519,1,12.283683848458853,1,draw
4,14,0.75,0.35714285714285715,7.318469123987882,11.453516491536922,2,2,3,10,0.75,0.7142857142857143,3,11,1,3,0,0,451,460,0.738359201773836,0.7065217391304348,2,9,112.75,32.857142857142854,8,9,0.0,0.3333333333333333,6,3,3,13,1,0,21,22,13,9,20,14,0.65,0.6428571428571429,11,13,0,0,47,20,0,0,0,0,20,17,0,2,0,0,184,168,40,33,34,49,1,2,8,21,0.75,0.6190476190476191,0,0,0,0,12,12,5,6,0.5132948418749042,0.48670515812509607,1,2,1,7,2,6,0,5,0,5,40,117,0,4,4,6,3,3,0.75,0.16666666666666666,2,3,2,3,1,4,0,0,6,1,9,1,0.8,1,1.0,1,1,1,1,1,2,1,0,1,4,1,3,1,6.128258770283412,1,1.699673171197595,1,away_team
12,6,0.25,0.5,28.65872186326818,10.083368144823991,0,0,5,6,0.4166666666666667,1.0,10,5,2,1,0,0,566,231,0.8003533568904594,0.5367965367965368,9,5,47.166666666666664,38.5,9,6,0.3333333333333333,0.3333333333333333,1,1,4,8,0,0,17,16,13,13,16,18,0.8125,0.7222222222222222,10,15,0,0,16,23,0,0,0,1,23,18,1,2,0,0,89,296,34,51,25,90,8,2,22,8,0.5909090909090909,0.75,0,0,0,0,11,14,0,0,0.7168802109413573,0.28311978905864266,0,1,3,3,1,4,3,3,1,3,212,13,2,1,11,3,4,3,0.2727272727272727,1.0,3,2,3,2,1,0,1,0,6,1,4,1,0.8,1,0.4,1,1,1,1,1,1,1,1,1,2,1,1,1,3.559026084010437,1,4.320493798938574,1,away_team
8,10,0.375,0.3,17.981993725492547,18.20634145845382,0,0,4,5,0.5,0.5,7,10,1,0,0,0,379,392,0.6464379947229552,0.6403061224489796,6,4,47.375,39.2,3,7,0.0,0.0,4,3,6,9,0,1,24,25,14,13,19,22,0.7368421052631579,0.5909090909090909,8,11,1,0,49,31,0,0,1,0,26,24,1,1,0,0,196,235,46,60,45,65,3,1,23,21,0.4782608695652174,0.7142857142857143,0,0,0,0,11,14,2,3,0.43453577254825965,0.5654642274517404,1,5,3,2,2,3,4,4,2,1,117,99,0,1,4,6,3,4,0.25,0.5,0,2,0,2,0,1,0,0,3,1,3,1,0.2,1,0.2,1,0,1,0,1,0,1,3,1,2,1,0,1,4.08248290463863,1,1.632993161855452,1,draw
13,15,0.15384615384615385,0.4666666666666667,19.043396380615196,20.78064949467233,1,6,9,12,0.6923076923076923,0.8,9,13,4,2,0,0,431,455,0.7169373549883991,0.7384615384615385,9,9,33.15384615384615,30.333333333333332,11,4,0.2727272727272727,0.0,4,5,6,8,0,0,30,35,12,8,22,11,0.5454545454545454,0.7272727272727273,7,15,1,0,31,13,0,0,2,1,17,22,0,1,0,0,190,154,25,30,33,54,2,5,15,26,0.6666666666666666,0.46153846153846156,0,0,0,0,7,9,0,2,0.4815622405776934,0.5184377594223066,1,2,2,4,3,3,2,1,2,1,42,97,2,1,9,10,7,9,0.1111111111111111,0.2,3,1,3,1,0,0,0,0,6,1,7,1,0.6,1,0.8,1,0,1,0,1,4,1,1,1,2,1,1,1,5.715476066494082,1,6.649979114420002,1,away_team
6,19,0.3333333333333333,0.3157894736842105,13.847035210645412,19.43937037171042,1,2,4,11,0.6666666666666666,0.5789473684210527,5,17,1,2,0,0,302,475,0.6059602649006622,0.7010526315789474,5,13,50.333333333333336,25.0,3,18,0.3333333333333333,0.3333333333333333,2,6,13,5,0,1,21,15,12,13,23,19,0.5217391304347826,0.6842105263157895,18,17,2,1,49,23,0,0,0,0,17,14,2,2,0,0,202,156,30,56,40,34,2,5,22,18,0.5909090909090909,0.6111111111111112,0,0,0,0,11,17,3,3,0.3488124626991705,0.6511875373008296,0,2,5,3,8,1,0,7,0,3,27,83,1,5,5,11,3,7,0.2,0.36363636363636365,3,3,3,3,1,1,0,1,0,1,1,1,0.2,1,0.0,1,0,1,0,1,5,1,2,1,0,1,0,1,2.357022603955158,1,3.559026084010437,1,away_team
10,14,0.2,0.5,26.576320964211284,13.480132367583384,0,1,2,10,0.2,0.7142857142857143,9,9,1,5,0,0,424,368,0.7358490566037735,0.7119565217391305,5,11,42.4,26.285714285714285,7,12,0.14285714285714285,0.5833333333333334,3,3,8,8,0,0,17,11,8,15,14,22,0.5714285714285714,0.6818181818181818,14,16,1,1,23,29,1,0,1,0,12,17,2,2,0,0,191,222,37,58,52,51,2,2,23,16,0.5217391304347826,0.5,0,0,0,0,14,9,4,3,0.5329544465932522,0.46704555340674786,1,0,6,6,1,3,3,4,0,2,107,93,2,7,7,9,2,5,0.2857142857142857,0.3333333333333333,2,2,2,2,0,0,0,0,1,1,3,1,0.4,1,0.6,1,0,1,1,1,2,1,2,1,1,1,1,1,7.788880963698615,1,6.128258770283411,1,away_team
18,6,0.3888888888888889,0.3333333333333333,12.463386349064937,9.800735254367723,5,1,12,3,0.6666666666666666,0.5,14,4,4,2,0,0,667,359,0.8455772113943029,0.7186629526462396,9,6,37.05555555555556,59.833333333333336,17,2,0.29411764705882354,0.5,13,2,2,21,0,0,18,14,6,18,10,27,0.6,0.6666666666666666,8,7,0,0,5,25,0,1,0,0,13,20,0,0,0,0,162,187,32,39,64,27,0,0,36,8,0.4722222222222222,0.5,0,1,0,0,9,6,2,2,0.7093767629724518,0.2906232370275482,0,0,1,11,1,11,2,2,2,1,62,92,1,0,9,2,6,2,0.4444444444444444,0.5,3,3,3,2,0,1,0,1,7,1,4,1,0.8,1,0.2,1,1,1,1,1,1,1,0,1,3,1,0,1,6.128258770283412,1,4.96655480858378,1,home_team
12,10,0.3333333333333333,0.5,19.34264180697991,20.39325826070936,1,2,6,5,0.5,0.5,9,10,3,0,0,0,567,462,0.7548500881834215,0.7554112554112554,6,10,47.25,46.2,19,1,0.21052631578947367,1.0,3,3,9,8,0,2,16,18,13,12,20,23,0.65,0.5217391304347826,7,10,1,2,15,41,0,0,0,2,11,17,1,1,0,0,196,220,46,34,75,30,4,2,28,17,0.5357142857142857,0.6470588235294118,0,0,0,0,11,15,3,3,0.5554738286464993,0.4445261713535006,4,2,2,3,3,5,2,1,2,1,101,114,2,0,7,5,2,3,0.14285714285714285,0.4,3,3,3,3,2,1,0,0,9,1,3,1,1.0,1,0.6,1,1,1,0,1,1,1,1,1,2,1,0,1,4.0276819911981905,1,0.816496580927726,1,away_team
15,5,0.6,0.4,24.703378262300188,13.691256162421839,2,1,5,2,0.3333333333333333,0.4,15,4,0,1,0,0,440,323,0.675,0.5944272445820433,7,2,29.333333333333332,64.6,23,8,0.30434782608695654,0.375,7,1,14,4,1,0,13,25,13,20,18,29,0.7222222222222222,0.6896551724137931,7,8,1,3,24,54,0,1,0,0,33,30,0,0,0,0,123,233,31,40,34,43,3,1,22,25,0.5909090909090909,0.56,0,0,0,0,20,9,4,4,0.5739200147674867,0.42607998523251334,3,0,8,2,4,2,4,0,1,0,126,34,6,0,8,4,2,2,0.625,0.25,1,3,1,3,0,0,0,0,7,1,0,1,0.6,1,0.0,1,0,1,0,1,0,1,2,1,1,1,1,1,4.496912521077347,1,2.357022603955158,1,home_team
7,15,0.42857142857142855,0.4,22.55100928825745,23.65855200722983,1,0,2,6,0.2857142857142857,0.4,6,13,1,2,0,0,390,560,0.5871794871794872,0.7178571428571429,4,8,55.714285714285715,37.333333333333336,5,22,0.2,0.09090909090909091,0,9,9,9,0,0,25,13,15,9,25,16,0.6,0.5625,16,12,2,1,26,26,0,0,0,0,16,24,0,2,0,0,282,129,40,51,57,26,0,1,6,30,0.5,0.6333333333333333,0,0,0,0,13,14,4,4,0.4002048985413351,0.599795101458665,0,1,4,4,5,4,3,4,1,3,56,128,3,3,4,11,1,6,0.5,0.36363636363636365,3,3,3,3,0,0,0,0,4,1,3,1,0.2,1,0.6,1,0,1,1,1,1,1,3,1,2,1,1,1,5.90668171555645,1,5.312459150169743,1,home_team
4,13,0.75,0.46153846153846156,19.268683579212887,14.063073937303407,2,2,2,11,0.5,0.8461538461538461,4,10,0,3,0,0,288,754,0.625,0.8620689655172413,2,12,72.0,58.0,2,22,0.0,0.5454545454545454,0,1,11,2,0,0,18,16,15,10,24,16,0.625,0.625,7,7,0,0,31,19,0,1,0,0,15,24,1,0,0,0,294,127,32,35,50,33,3,0,9,14,0.7777777777777778,0.7142857142857143,0,0,0,0,14,20,2,2,0.2841746239455741,0.7158253760544259,1,0,5,1,6,1,1,1,0,1,61,125,1,5,2,9,0,8,0.5,0.2222222222222222,3,3,3,3,0,0,0,0,6,1,6,1,0.4,1,0.6,1,1,1,1,1,0,1,0,1,1,1,3,1,5.90668171555645,1,5.557777333511022,1,away_team
15,22,0.4666666666666667,0.4090909090909091,17.473013933049526,15.609242201943491,3,3,11,19,0.7333333333333333,0.8636363636363636,14,20,1,2,0,0,371,543,0.6954177897574124,0.7532228360957642,8,13,24.733333333333334,24.681818181818183,6,16,0.16666666666666666,0.3125,5,8,9,4,0,0,35,17,5,13,10,16,0.5,0.8125,8,9,0,0,35,13,0,0,1,2,7,18,1,2,0,0,151,178,27,43,30,73,4,0,6,14,0.5,0.6428571428571429,0,0,0,0,13,5,3,4,0.41793409454304825,0.5820659054569517,0,1,8,2,1,1,0,1,0,1,56,43,1,0,7,14,5,12,0.42857142857142855,0.2857142857142857,3,2,3,2,0,0,0,0,7,1,6,1,0.8,1,0.8,1,1,1,1,1,0,1,3,1,3,1,2,1,3.2998316455372216,1,4.784233364802441,1,draw
4,14,0.5,0.14285714285714285,22.830710497684525,16.064372624475286,1,2,1,10,0.25,0.7142857142857143,4,13,0,1,0,0,338,480,0.5946745562130178,0.6791666666666667,3,8,84.5,34.285714285714285,10,21,0.2,0.19047619047619047,5,10,5,6,0,1,29,16,10,16,22,22,0.45454545454545453,0.7272727272727273,8,6,0,0,53,27,0,0,1,0,14,26,1,1,0,0,241,118,51,30,54,41,0,3,13,19,0.5384615384615384,0.6842105263157895,0,0,0,0,17,16,3,3,0.39967345863523934,0.6003265413647607,0,1,2,3,3,3,2,2,1,1,47,54,3,2,3,13,1,9,0.3333333333333333,0.15384615384615385,2,1,2,1,1,0,0,0,7,1,4,1,0.6,1,0.2,1,1,1,0,1,1,1,3,1,2,1,0,1,4.4969125210773475,1,5.715476066494082,1,draw
18,11,0.3888888888888889,0.45454545454545453,17.7243729001111,17.832774261401067,3,2,9,5,0.5,0.45454545454545453,17,8,1,3,0,0,357,383,0.5714285714285714,0.6501305483028721,9,7,19.833333333333332,34.81818181818182,9,5,0.3333333333333333,0.2,3,8,9,3,0,0,24,18,21,20,36,26,0.5833333333333334,0.7692307692307693,9,13,0,0,26,32,0,1,0,0,12,30,0,0,0,0,178,91,47,23,51,28,6,3,12,13,0.5,0.3076923076923077,0,0,0,0,21,29,2,3,0.4897455563961188,0.5102544436038812,0,0,7,3,2,0,0,2,0,1,44,106,1,0,13,10,5,4,0.3076923076923077,0.5,3,2,3,2,1,0,0,0,1,1,6,1,0.2,1,0.6,1,0,1,1,1,0,1,2,1,0,1,3,1,0.816496580927726,1,1.247219128924647,1,away_team
11,18,0.36363636363636365,0.5555555555555556,17.01460567976393,19.937804305869513,2,4,8,13,0.7272727272727273,0.7222222222222222,10,14,1,4,0,0,270,570,0.6037037037037037,0.8105263157894737,6,15,24.545454545454547,31.666666666666668,5,10,0.4,0.4,2,6,15,1,1,0,21,12,18,10,24,13,0.75,0.7692307692307693,8,9,0,0,22,25,0,0,1,0,11,9,1,1,0,0,182,104,18,29,44,28,2,3,8,7,0.625,0.8571428571428571,1,0,0,0,11,24,3,3,0.3009414853681679,0.699058514631832,2,0,6,1,9,0,2,2,2,2,49,107,0,3,7,8,5,5,0.2857142857142857,0.375,3,3,2,3,4,2,1,0,0,1,1,1,0.0,1,0.2,1,0,1,0,1,2,1,3,1,1,1,0,1,2.6246692913372702,1,6.683312551921141,1,away_team
17,12,0.47058823529411764,0.25,12.134466467994626,11.095416985565599,2,2,15,5,0.8823529411764706,0.4166666666666667,14,10,3,2,0,0,594,367,0.7962962962962963,0.6866485013623979,12,8,34.94117647058823,30.583333333333332,11,7,0.2727272727272727,0.42857142857142855,11,5,11,7,0,0,21,32,10,8,18,24,0.5555555555555556,0.3333333333333333,8,5,0,0,15,35,0,0,0,0,24,8,0,0,0,0,119,221,23,24,37,70,2,2,39,14,0.6923076923076923,0.6428571428571429,0,1,0,0,13,13,5,4,0.6750534289768637,0.32494657102313634,2,1,4,2,5,5,4,0,4,0,121,66,4,1,12,6,11,1,0.5,0.16666666666666666,3,2,3,1,0,0,0,0,7,1,1,1,0.6,1,0.2,1,0,1,0,1,2,1,3,1,2,1,1,1,1.4142135623730951,1,4.027681991198191,1,home_team
19,3,0.5263157894736842,0.3333333333333333,12.134178182956607,16.0,3,0,16,2,0.8421052631578947,0.6666666666666666,16,3,3,0,0,0,707,375,0.842998585572843,0.6853333333333333,17,2,37.21052631578947,125.0,17,5,0.4117647058823529,0.0,2,2,6,6,0,0,8,16,12,9,16,12,0.75,0.75,8,6,0,0,24,24,0,1,0,0,11,14,0,2,0,0,162,216,35,44,57,44,4,2,12,17,0.75,0.29411764705882354,0,0,0,0,9,5,7,6,0.6336113496828062,0.36638865031719375,0,0,5,4,1,2,5,2,5,1,95,99,5,3,9,2,9,2,0.3333333333333333,0.5,3,3,3,3,1,1,1,1,4,1,7,1,0.6,1,0.6,1,0,1,1,1,2,1,0,1,2,1,0,1,4.320493798938574,1,4.784233364802441,1,home_team
9,13,0.5555555555555556,0.23076923076923078,17.937736929050097,17.291908842228583,2,2,4,6,0.4444444444444444,0.46153846153846156,8,11,1,2,0,0,418,342,0.6578947368421053,0.5614035087719298,5,8,46.44444444444444,26.307692307692307,3,8,0.3333333333333333,0.125,3,4,2,8,0,0,18,24,11,8,21,12,0.5238095238095238,0.6666666666666666,12,12,0,0,53,43,0,0,0,0,25,16,1,0,0,0,220,186,63,46,36,35,1,2,15,23,0.7333333333333333,0.6086956521739131,0,0,0,0,9,14,3,3,0.4649391327628139,0.5350608672371862,0,2,1,3,1,3,0,2,0,1,53,69,1,0,6,8,2,3,0.6666666666666666,0.0,2,2,2,2,1,0,0,0,3,1,0,1,0.2,1,0.4,1,0,1,0,1,0,1,1,1,5,1,0,1,3.2998316455372216,1,3.39934634239519,1,away_team
36,2,0.3333333333333333,0.0,19.216907798603277,120.0,2,0,23,2,0.6388888888888888,1.0,30,1,6,1,0,0,695,186,0.8431654676258993,0.5161290322580645,22,2,19.305555555555557,93.0,23,2,0.4782608695652174,0.0,11,0,1,7,0,0,6,31,9,7,13,17,0.6923076923076923,0.4117647058823529,10,11,0,0,19,66,0,1,0,0,18,13,0,1,0,0,110,261,38,22,44,18,4,0,5,13,1.0,0.7692307692307693,0,0,0,0,17,11,2,2,0.7886586192272884,0.21134138077271158,0,0,1,3,0,4,6,1,6,1,99,27,1,0,25,2,15,2,0.24,0.0,3,3,3,3,1,0,0,0,6,1,0,1,0.6,1,0.0,1,0,1,0,1,1,1,5,1,5,1,0,1,4.496912521077347,1,2.6246692913372702,1,home_team
9,11,0.4444444444444444,0.36363636363636365,12.890301803810814,18.0430363784589,1,2,8,7,0.8888888888888888,0.6363636363636364,7,9,2,2,0,0,342,689,0.5350877192982456,0.818577648766328,5,7,38.0,62.63636363636363,8,15,0.375,0.26666666666666666,6,2,12,3,1,0,14,31,12,6,14,14,0.8571428571428571,0.42857142857142855,5,6,1,0,26,22,0,0,0,0,18,24,0,0,0,0,313,124,33,47,92,21,5,2,7,19,0.42857142857142855,0.5263157894736842,0,0,0,0,10,6,4,3,0.33837003171350183,0.6616299682864982,1,1,7,1,5,1,2,1,2,1,71,121,1,1,3,6,3,4,0.3333333333333333,0.16666666666666666,3,3,3,3,1,7,0,0,2,1,6,1,0.2,1,0.6,1,0,1,1,1,0,1,1,1,0,1,3,1,3.39934634239519,1,0.816496580927726,1,home_team
1,18,0.0,0.3333333333333333,120.0,11.991718107163472,0,3,0,13,0.0,0.7222222222222222,1,16,0,2,0,0,310,878,0.5612903225806452,0.8337129840546698,0,15,310.0,48.77777777777778,1,13,0.0,0.23076923076923078,0,3,7,5,0,0,26,18,8,4,18,7,0.4444444444444444,0.5714285714285714,11,3,2,0,38,7,1,0,0,0,19,22,1,0,0,0,240,137,40,33,34,51,2,0,10,23,0.7,0.5652173913043478,0,0,0,0,4,9,3,3,0.22259039852151585,0.7774096014784843,0,2,2,1,5,2,0,5,0,4,74,87,0,3,1,10,0,7,0.0,0.2,3,3,3,3,0,0,0,0,6,1,4,1,0.4,1,0.6,1,0,1,0,1,5,1,0,1,1,1,6,1,6.48074069840786,1,4.189935029992178,1,away_team
