shots_on_target_ratio_home,shots_on_target_ratio_away,average_shots_on_target_distance_home,average_shots_on_target_distance_away,shots_inside_area_ratio_home,shots_inside_area_ratio_away,pass_success_ratio_home,pass_success_ratio_away,cross_success_ratio_home,cross_success_ratio_away,tackles_success_ratio_home,tackles_success_ratio_away,dribbles_success_ratio_home,dribbles_success_ratio_away,possession_percentage_home,possession_percentage_away,set_piece_shots_on_target_ratio_home,set_piece_shots_on_target_ratio_away,last_3_matches_form_home,is_valid_last_3_matches_form_home,last_3_matches_form_away,is_valid_last_3_matches_form_away,win_rate_last_5_matches_home,is_valid_win_rate_last_5_matches_home,win_rate_last_5_matches_away,is_valid_win_rate_last_5_matches_away,win_last_home_match_home_team,is_valid_win_last_home_match_home_team,win_last_away_match_away_team,is_valid_win_last_away_match_away_team,goals_conceded_last_match_home,is_valid_goals_conceded_last_match_home,goals_conceded_last_match_away,is_valid_goals_conceded_last_match_away,goals_scored_last_match_home,is_valid_goals_scored_last_match_home,goals_scored_last_match_away,is_valid_goals_scored_last_match_away,std_shots_last_3_matches_home,is_valid_std_shots_last_3_matches_home,std_shots_last_3_matches_away,is_valid_std_shots_last_3_matches_away,winner_team,percentage_total_shots_home,percentage_shots_high_xG_home,percentage_shots_inside_area_home,percentage_shots_foot_home,percentage_shots_head_home,percentage_shots_other_home,percentage_total_passes_home,percentage_key_passes_home,difference_passes_needed_to_make_a_shot_home,percentage_crosses_home,percentage_corners_home,percentage_interceptions_won_home,percentage_recoveries_home,percentage_blocks_home,percentage_duels_won_home,percentage_tackles_home,percentage_fouls_committed_home,percentage_50_50_won_home,percentage_clearance_home,percentage_penaltys_committed_home,percentage_key_errors_home,percentage_miscontrols_home,percentage_yellow_cards_home,percentage_red_cards_home,percentage_pressures_home,percentage_counterpress_home,percentage_pressures_in_attacking_third_home,percentage_offsides_home,percentage_dribbles_home,percentage_injury_substitutions_home,percentage_players_off_home,percentage_dispossessed_home,percentage_counterattacks_home,percentage_recoveries_attacking_third_home,percentage_recoveries_middle_third_home,percentage_recoveries_defensive_third_home,percentage_shots_under_pressure_home,percentage_shots_inside_area_under_pressure_home,percentage_passes_under_pressure_home,percentage_passes_inside_area_under_pressure_home,percentage_set_piece_shots_home,percentage_set_piece_shots_inside_area_home,percentage_substitutions_home,percentage_tactical_substitutions_home,percentage_tactical_changes_home,percentage_formation_changes_home
0.5384615384615384,0.25,18.866413485129595,12.935513921266908,0.6923076923076923,0.625,0.8155555555555556,0.7375,0.0,0.2666666666666666,0.4,0.7058823529411765,0.6470588235294118,0.7,0.4802378385289893,0.5197621614710107,0.75,0.2727272727272727,0,0,0,0,0.0,0,0.0,0,1,1,0,0,1,1,3,1,3,1,0,1,0.0,0,0.0,0,home_team,0.4482758620689655,0.6666666666666666,0.47368421052631576,0.5,0.2857142857142857,0.5,0.5294117647058824,0.47058823529411764,9.615384615384613,0.3181818181818182,0.25,0.55,0.0,0.5483870967741935,0.25,0.37037037037037035,0.46875,0.5,0.6829268292682927,1.0,0.5,0.5833333333333334,0.0,0.5,0.43873517786561267,0.58,0.5454545454545454,0.4,0.6296296296296297,1.0,0.5,0.631578947368421,0.6,0.0,0.5,0.6666666666666666,0.3333333333333333,0.2,0.5222222222222223,0.25,0.42105263157894735,0.4166666666666667,0.5,0.4444444444444444,0.5,0.5
0.1,0.5555555555555556,26.50301869599009,13.512528794427936,0.2,0.7222222222222222,0.7353846153846154,0.8336520076481836,0.1666666666666666,0.3333333333333333,0.5,0.625,0.5454545454545454,0.6363636363636364,0.3729220889926345,0.6270779110073655,0.0,0.375,0,0,0,0,0.0,0,0.0,0,1,1,0,0,0,1,3,1,3,1,1,1,0.0,0,0.0,0,away_team,0.35714285714285715,0.0,0.13333333333333333,0.375,0.3333333333333333,0.0,0.38325471698113206,0.35,3.4444444444444393,0.2857142857142857,0.3333333333333333,0.5333333333333333,0.5,0.55,0.5833333333333334,0.6363636363636364,0.5454545454545454,0.5,0.6428571428571429,0.5,0.5,0.6153846153846154,0.5,1.0,0.6153846153846154,0.5555555555555556,0.5517241379310345,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,1.0,0.5555555555555556,0.4,0.4,0.4,0.4126984126984127,0.0,0.4666666666666667,0.14285714285714285,0.5,0.5,0.5,1.0
0.25,0.3636363636363636,23.032009759088737,17.838745825917947,0.3333333333333333,0.8181818181818182,0.7381489841986456,0.7655913978494624,0.2222222222222222,0.5,0.7142857142857143,0.5294117647058824,0.5,0.7,0.4526730877846049,0.5473269122153951,0.2222222222222222,0.4285714285714285,0,0,0,0,0.0,0,0.0,0,0,1,1,1,0,1,0,1,0,1,1,1,0.0,0,0.0,0,away_team,0.5217391304347826,0.0,0.3076923076923077,0.5555555555555556,0.4,0.5,0.4878854625550661,0.5294117647058824,-5.356060606060616,0.6,0.25,0.64,0.5,0.5641025641025641,0.625,0.5526315789473685,0.5769230769230769,0.0,0.48,0.5,0.5,0.42857142857142855,0.75,0.5,0.5309090909090909,0.37037037037037035,0.5862068965517241,0.0,0.5454545454545454,1.0,0.5,0.40625,0.75,0.5,0.6363636363636364,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.3333333333333333,0.5625,0.3333333333333333,0.625,0.5714285714285714,0.6666666666666666,1.0
0.2727272727272727,0.1111111111111111,21.495160547255807,16.688319268278637,0.5454545454545454,0.4444444444444444,0.7575757575757576,0.5723076923076923,0.1666666666666666,0.1818181818181818,0.9230769230769232,0.5333333333333333,0.375,0.375,0.6583759517993463,0.3416240482006538,0.25,0.1666666666666666,0,0,0,0,0.0,0,0.0,0,1,1,0,1,3,1,0,1,1,1,0,1,0.0,0,0.0,0,draw,0.55,1.0,0.6,0.5625,0.5,0.5,0.6331828442437923,0.6428571428571429,14.888888888888879,0.35294117647058826,0.4444444444444444,0.42857142857142855,0.5,0.59375,0.6,0.4642857142857143,0.5862068965517241,0.5,0.4634146341463415,0.5,0.0,0.5588235294117647,0.5,0.5,0.5258620689655172,0.6851851851851852,0.4576271186440678,0.6666666666666666,0.5,0.5,0.5,0.55,0.42857142857142855,0.0,0.16666666666666666,0.8333333333333334,0.6,0.6666666666666666,0.6792452830188679,0.5,0.5714285714285714,0.625,0.375,0.375,0.5,0.5
0.0909090909090909,0.1428571428571428,17.74964788383139,19.942417105255824,0.5454545454545454,0.5714285714285714,0.5482625482625483,0.6810810810810811,0.0,0.0,0.4736842105263157,0.5555555555555556,0.4545454545454545,0.4,0.4932127828298593,0.5067872171701409,0.1428571428571428,0.1666666666666666,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1,1,1,1,3,1,3,1,0.0,0,0.0,0,draw,0.6111111111111112,1.0,0.6,0.7692307692307693,0.2,0.5,0.4117647058823529,0.5833333333333334,-29.3116883116883,0.6153846153846154,0.5,0.2857142857142857,1.0,0.47058823529411764,0.6428571428571429,0.6785714285714286,0.6666666666666666,0.5,0.6507936507936508,0.5,0.5,0.4,0.6666666666666666,0.5,0.6141304347826086,0.42857142857142855,0.5862068965517241,0.0,0.4230769230769231,0.0,0.5,0.26666666666666666,0.5,1.0,0.1111111111111111,0.6,0.5,0.5,0.38666666666666666,0.3333333333333333,0.5384615384615384,0.5,0.5,0.5714285714285714,1.0,0.5
0.4,0.3809523809523809,18.00943665774582,15.988900796075267,0.5,0.6190476190476191,0.6148648648648649,0.7815699658703071,0.1666666666666666,0.2631578947368421,0.6428571428571429,0.5384615384615384,0.375,0.75,0.3322900161689677,0.6677099838310323,0.4,0.3333333333333333,1,1,0,1,0.0,0,0.0,0,0,1,0,1,2,1,3,1,1,1,1,1,2.357022603955158,1,1.0,1,home_team,0.3225806451612903,0.42857142857142855,0.2777777777777778,0.32142857142857145,0.3333333333333333,0.5,0.3356009070294785,0.38095238095238093,1.6952380952380963,0.24,0.3333333333333333,0.5769230769230769,0.5,0.6578947368421053,0.5625,0.5185185185185185,0.6129032258064516,0.0,0.6129032258064516,0.5,0.5,0.5454545454545454,1.0,0.5,0.5238095238095238,0.3902439024390244,0.3466666666666667,0.0,0.5,0.5,0.5,0.3888888888888889,0.5,0.4,0.625,0.6153846153846154,0.0,0.0,0.3049645390070922,0.0,0.29411764705882354,0.23076923076923078,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.5
0.5454545454545454,0.2777777777777778,18.279944246038195,17.648050616955068,0.7272727272727273,0.5555555555555556,0.7239915074309978,0.7045454545454546,0.25,0.3333333333333333,0.4615384615384615,0.5882352941176471,0.5833333333333334,0.6111111111111112,0.4925904054149358,0.5074095945850642,0.4,0.2,2,1,6,1,0.0,0,0.0,0,0,0,0,0,1,1,4,1,1,1,6,1,2.160246899469287,1,3.5,1,home_team,0.3793103448275862,0.4444444444444444,0.4444444444444444,0.39285714285714285,0.0,0.5,0.5432525951557093,0.4375,20.81818181818182,0.5714285714285714,0.5,0.5882352941176471,0.5,0.5,0.375,0.43333333333333335,0.625,0.0,0.4583333333333333,0.5,0.0,0.4117647058823529,0.5,0.5,0.5527272727272727,0.5084745762711864,0.5869565217391305,0.5,0.5714285714285714,0.5,0.5,0.5294117647058824,0.4,1.0,0.375,0.625,0.3333333333333333,0.4,0.4083333333333333,0.0,0.25,0.2,0.5,0.5,0.5,0.5
0.1666666666666666,0.0909090909090909,16.064207262621146,4.7801673610868445,0.75,0.7272727272727273,0.7893660531697342,0.7017045454545454,0.2777777777777778,0.3846153846153846,0.6470588235294118,0.4,0.4,0.6,0.5826114730115144,0.4173885269884856,0.2,0.1428571428571428,6,1,1,1,0.0,0,0.0,0,0,0,0,1,1,1,6,1,2,1,4,1,2.0,1,3.681787005729087,1,draw,0.6857142857142857,0.6666666666666666,0.6923076923076923,0.7333333333333333,0.4,0.5,0.5814506539833532,0.65,-11.625,0.5806451612903226,0.7058823529411765,0.5714285714285714,0.5,0.3902439024390244,0.5789473684210527,0.4594594594594595,0.5909090909090909,0.5,0.4222222222222222,0.5,0.0,0.5769230769230769,0.6666666666666666,0.5,0.3302325581395349,0.4878048780487805,0.5454545454545454,0.5,0.4,0.0,0.5,0.5555555555555556,0.45454545454545453,1.0,0.5555555555555556,0.3333333333333333,1.0,1.0,0.6875,1.0,0.6818181818181818,0.6666666666666666,0.2857142857142857,0.3333333333333333,0.6,0.5
0.3076923076923077,0.2727272727272727,20.071252493650235,12.813260711567136,0.4615384615384615,0.4545454545454545,0.6028368794326241,0.7494305239179955,0.375,0.2,0.5555555555555556,0.3571428571428571,0.5,0.4375,0.4477560089407592,0.5522439910592408,0.1818181818181818,0.1666666666666666,5,1,6,1,0.0,0,0.0,0,0,1,1,1,1,1,5,1,1,1,1,1,2.867441755680876,1,0.9428090415820634,1,home_team,0.5416666666666666,0.0,0.5454545454545454,0.47619047619047616,1.0,0.5,0.391123439667129,0.6153846153846154,-18.216783216783213,0.34782608695652173,0.5,0.7,0.5,0.5416666666666666,0.6666666666666666,0.5625,0.45,0.5,0.42857142857142855,0.5,0.5,0.47058823529411764,0.6666666666666666,0.5,0.6075949367088608,0.6153846153846154,0.6923076923076923,0.2,0.4666666666666667,1.0,0.5,0.47368421052631576,0.5,0.0,0.8333333333333334,0.6666666666666666,0.5,0.5,0.3486238532110092,0.5,0.6470588235294118,0.7142857142857143,0.5714285714285714,0.5,0.0,0.0
0.3333333333333333,0.5555555555555556,17.823981812390187,14.363132767755593,0.5,0.6666666666666666,0.59,0.696969696969697,0.3846153846153846,0.2,0.7857142857142857,0.4285714285714285,0.6153846153846154,0.5555555555555556,0.4268449998466544,0.5731550001533455,0.2857142857142857,0.4285714285714285,4,1,6,1,0.0,0,0.0,0,0,1,1,1,1,1,1,1,1,1,5,1,3.2998316455372216,1,3.0912061651652345,1,away_team,0.5714285714285714,0.5,0.5,0.625,0.4,0.5,0.45248868778280543,0.5,-15.333333333333336,0.7222222222222222,0.5,0.6666666666666666,0.5,0.46938775510204084,0.6875,0.5,0.65,1.0,0.44680851063829785,0.5,0.5,0.45454545454545453,0.6,0.5,0.5485074626865671,0.5076923076923077,0.7195121951219512,1.0,0.5909090909090909,1.0,0.5,0.47619047619047616,0.4,1.0,0.5555555555555556,0.6,0.6666666666666666,0.6666666666666666,0.48717948717948717,0.7777777777777778,0.5,0.375,0.5,0.4444444444444444,1.0,0.5
0.2222222222222222,0.0714285714285714,25.3583210324479,21.054453210663056,0.5555555555555556,0.5714285714285714,0.7427821522309711,0.7295597484276729,0.2,0.4,0.5333333333333333,0.68,0.4545454545454545,0.2666666666666666,0.4041400892626979,0.595859910737302,0.125,0.125,3,1,7,1,0.0,0,0.0,0,0,1,1,1,2,1,0,1,1,1,0,1,0.816496580927726,1,7.25718035235908,1,draw,0.391304347826087,1.0,0.38461538461538464,0.38095238095238093,0.5,0.5,0.44405594405594406,0.4,8.261904761904766,0.5,0.25,0.55,0.5,0.6774193548387096,0.32,0.375,0.5416666666666666,0.5,0.75,0.5,0.5,0.52,0.5,0.5,0.5232067510548524,0.4142857142857143,0.59375,0.0,0.4230769230769231,1.0,0.5,0.7407407407407407,0.5,0.0,0.6363636363636364,0.5714285714285714,0.0,0.0,0.6041666666666666,0.5,0.5,0.4,0.6,0.5,0.0,0.5
0.3333333333333333,0.0952380952380952,21.55790843429276,12.91070587641518,0.2222222222222222,0.6190476190476191,0.749034749034749,0.6422018348623854,0.3333333333333333,0.4166666666666667,0.75,0.52,0.5,0.5384615384615384,0.5589466462736337,0.4410533537263664,0.375,0.1111111111111111,6,1,4,1,0.0,0,0.0,0,1,1,0,1,2,1,1,1,1,1,2,1,4.921607686744467,1,2.0548046676563256,1,home_team,0.3,0.5,0.13333333333333333,0.3333333333333333,0.25,0.0,0.6130177514792899,0.35,41.98412698412699,0.2,0.5,0.23809523809523808,0.5,0.5625,0.48,0.3902439024390244,0.4827586206896552,0.5,0.47058823529411764,0.5,0.5,0.5,1.0,0.5,0.4186046511627907,0.43478260869565216,0.42857142857142855,0.4,0.6285714285714286,0.5,0.5,0.6153846153846154,0.4,1.0,0.14285714285714285,0.23076923076923078,0.2,0.25,0.5959595959595959,0.0,0.47058823529411764,0.25,0.625,0.625,0.5,0.5
0.2,0.3333333333333333,24.993719337807534,20.091028050984026,0.2,0.6666666666666666,0.5954415954415955,0.6498855835240275,0.3333333333333333,0.3636363636363636,0.75,0.5833333333333334,0.6111111111111112,0.7142857142857143,0.4629170406812065,0.5370829593187936,0.125,0.1666666666666666,4,1,1,1,0.0,0,0.0,0,0,1,0,1,1,1,3,1,1,1,1,1,3.2998316455372216,1,3.0912061651652345,1,home_team,0.5263157894736842,0.5,0.25,0.5882352941176471,0.0,0.5,0.44543147208121825,0.5333333333333333,-13.455555555555556,0.35294117647058826,0.0,0.5555555555555556,0.5,0.5853658536585366,0.5625,0.5,0.4318181818181818,0.0,0.5652173913043478,0.5,0.5,0.5294117647058824,0.3333333333333333,0.5,0.48717948717948717,0.32653061224489793,0.43333333333333335,0.5714285714285714,0.72,0.0,0.5,0.375,0.5,0.5,0.7142857142857143,0.5,0.25,0.0,0.5212121212121212,0.2,0.5714285714285714,0.16666666666666666,0.625,0.7142857142857143,0.5,1.0
